SentenceId	Phrase	Sentiment
7659	Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .	4
8186	Like a can of 2-day old Coke .	0
4301	What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted .	0
5265	Mostly honest , this somber picture reveals itself slowly , intelligently , artfully .	4
943	This slight premise ... works because of the ideal casting of the masterful British actor Ian Holm as the aged Napoleon .	3
5487	American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .	3
5158	You may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .	3
1221	There 's a heavy stench of ` been there , done that ' hanging over the film .	1
6920	Whatever complaints I might have , I 'd take -LRB- its -RRB- earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like Antwone Fisher or The Emperor 's Club any time .	3
8296	In a big corner office in Hell , Satan is throwing up his hands in surrender , is firing his R&D people , and has decided he will just screen The Master of Disguise 24\/7 .	0
4721	An empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .	1
7244	Just like a splendid meal , Red Dragon satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .	4
6731	Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .	3
4864	A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .	3
6222	Just watch Bettany strut his stuff .	2
3491	Behan 's memoir is great material for a film -- rowdy , brawny and lyrical in the best Irish sense -- but Sheridan has settled for a lugubrious romance .	1
4904	Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .	3
1376	Go , girls , right down the reality drain .	1
7472	Every visual joke is milked , every set-up obvious and lengthy , every punchline predictable .	1
5428	The movie is n't painfully bad , something to be ` fully experienced ' ; it 's just tediously bad , something to be fully forgotten .	1
5176	about gays in what is essentially an extended soap opera	1
7781	The spaniel-eyed Jean Reno infuses Hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart .	3
5130	Psychologically revealing .	3
3188	Hugh Grant , who has a good line in charm , has never been more charming than in About a Boy .	4
6260	Birthday Girl does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency .	3
7204	A clever script and skilled actors bring new energy to the familiar topic of office politics .	3
8429	A very charming and funny movie .	4
3297	Pacino is the best he 's been in years and Keener is marvelous .	4
8434	The strong subject matter continues to shock throughout the film .	2
4498	Austin Powers in Goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .	1
563	Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .	1
7508	Amazingly lame .	0
5905	For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film .	1
2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .	0
6639	Dong shows how intolerance has the power to deform families , then tear them apart .	2
6795	A film centering on a traditional Indian wedding in contemporary New Delhi may not sound like specialized fare , but Mira Nair 's film is an absolute delight for all audiences .	4
6768	Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget -- that you should never forget .	4
3882	The viewer takes great pleasure in watching the resourceful Molly stay a step ahead of her pursuers .	3
1047	My own minority report is that it stinks .	0
7234	a screenplay more ingeniously constructed than `` Memento ''	4
2533	The movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .	0
7881	The script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .	3
6614	None of his actors stand out , but that 's less of a problem here than it would be in another film : Characterization matters less than atmosphere .	2
8020	The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .	0
3167	It 's a square , sentimental drama that satisfies , as comfort food often can .	3
1966	It 's a lovely , sad dance highlighted by Kwan 's unique directing style .	4
1160	A cockeyed shot all the way .	1
2474	... standard guns versus martial arts cliche with little new added .	3
6649	A bodice-ripper for intellectuals .	3
823	Comes across as a fairly weak retooling .	1
3240	This is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .	0
7166	It 's not too much of anything .	1
6086	You 'd think by now America would have had enough of plucky British eccentrics with hearts of gold .	2
5707	-LRB- The film 's -RRB- taste for `` shock humor '' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers .	1
850	Entertainment more disposable than Hanna-Barbera 's half-hour cartoons ever were .	2
4151	The 50-something lovebirds are too immature and unappealing to care about .	0
2371	Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .	3
3785	Quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .	1
600	The early and middle passages are surprising in how much they engage and even touch us .	4
4944	Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .	0
3732	Although it tries to be much more , it 's really just another Major League .	1
8541	Despite these annoyances , the capable Clayburgh and Tambor really do a great job of anchoring the characters in the emotional realities of middle age .	2
3234	... the same tired old gags , modernized for the extreme sports generation .	2
6818	More of an intriguing curiosity than a gripping thriller .	2
2203	... creates a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology .	2
